kernel,threads,schedule,array_len,nb_bins,nb_repeat,rep,timing,check_status
histogram,1,none,1,1,10,0,3.513000e-06,0
histogram,1,none,1,1,10,1,2.500000e-07,0
histogram,1,none,1,1,10,2,1.330000e-07,0
histogram,1,none,1,1,10,3,1.370000e-07,0
histogram,1,none,1,1,10,4,1.360000e-07,0
histogram,1,none,1,1,10,5,1.330000e-07,0
histogram,1,none,1,1,10,6,1.360000e-07,0
histogram,1,none,1,1,10,7,1.340000e-07,0
histogram,1,none,1,1,10,8,1.340000e-07,0
histogram,1,none,1,1,10,9,1.330000e-07,0
histogram,1,none,2,2,10,0,3.208000e-06,0
histogram,1,none,2,2,10,1,3.890000e-07,0
histogram,1,none,2,2,10,2,1.720000e-07,0
histogram,1,none,2,2,10,3,2.600000e-07,0
histogram,1,none,2,2,10,4,1.340000e-07,0
histogram,1,none,2,2,10,5,1.370000e-07,0
histogram,1,none,2,2,10,6,1.420000e-07,0
histogram,1,none,2,2,10,7,2.000000e-07,0
histogram,1,none,2,2,10,8,1.380000e-07,0
histogram,1,none,2,2,10,9,1.770000e-07,0
histogram,1,none,4,4,10,0,3.592000e-06,0
histogram,1,none,4,4,10,1,4.310000e-07,0
histogram,1,none,4,4,10,2,3.230000e-07,0
histogram,1,none,4,4,10,3,2.870000e-07,0
histogram,1,none,4,4,10,4,2.940000e-07,0
histogram,1,none,4,4,10,5,2.800000e-07,0
histogram,1,none,4,4,10,6,2.750000e-07,0
histogram,1,none,4,4,10,7,2.800000e-07,0
histogram,1,none,4,4,10,8,2.990000e-07,0
histogram,1,none,4,4,10,9,2.750000e-07,0
histogram,1,none,8,8,10,0,3.438000e-06,0
histogram,1,none,8,8,10,1,6.460000e-07,0
histogram,1,none,8,8,10,2,4.060000e-07,0
histogram,1,none,8,8,10,3,3.940000e-07,0
histogram,1,none,8,8,10,4,4.630000e-07,0
histogram,1,none,8,8,10,5,4.080000e-07,0
histogram,1,none,8,8,10,6,4.940000e-07,0
histogram,1,none,8,8,10,7,3.920000e-07,0
histogram,1,none,8,8,10,8,4.370000e-07,0
histogram,1,none,8,8,10,9,4.740000e-07,0
histogram,1,none,16,16,10,0,4.251000e-06,0
histogram,1,none,16,16,10,1,9.840000e-07,0
histogram,1,none,16,16,10,2,9.940000e-07,0
histogram,1,none,16,16,10,3,9.530000e-07,0
histogram,1,none,16,16,10,4,9.720000e-07,0
histogram,1,none,16,16,10,5,1.078000e-06,0
histogram,1,none,16,16,10,6,8.540000e-07,0
histogram,1,none,16,16,10,7,8.520000e-07,0
histogram,1,none,16,16,10,8,7.890000e-07,0
histogram,1,none,16,16,10,9,8.950000e-07,0
histogram,1,none,32,32,10,0,4.497000e-06,0
histogram,1,none,32,32,10,1,2.025000e-06,0
histogram,1,none,32,32,10,2,1.932000e-06,0
histogram,1,none,32,32,10,3,1.778000e-06,0
histogram,1,none,32,32,10,4,1.618000e-06,0
histogram,1,none,32,32,10,5,1.900000e-06,0
histogram,1,none,32,32,10,6,1.960000e-06,0
histogram,1,none,32,32,10,7,1.739000e-06,0
histogram,1,none,32,32,10,8,1.740000e-06,0
histogram,1,none,32,32,10,9,1.812000e-06,0
histogram,1,none,64,64,10,0,8.485000e-06,0
histogram,1,none,64,64,10,1,6.011000e-06,0
histogram,1,none,64,64,10,2,5.326000e-06,0
histogram,1,none,64,64,10,3,5.542000e-06,0
histogram,1,none,64,64,10,4,5.551000e-06,0
histogram,1,none,64,64,10,5,5.080000e-06,0
histogram,1,none,64,64,10,6,4.955000e-06,0
histogram,1,none,64,64,10,7,5.914000e-06,0
histogram,1,none,64,64,10,8,5.591000e-06,0
histogram,1,none,64,64,10,9,5.642000e-06,0
histogram,1,none,128,128,10,0,1.670300e-05,0
histogram,1,none,128,128,10,1,1.353200e-05,0
histogram,1,none,128,128,10,2,1.381200e-05,0
histogram,1,none,128,128,10,3,1.292000e-05,0
histogram,1,none,128,128,10,4,1.457000e-05,0
histogram,1,none,128,128,10,5,1.303300e-05,0
histogram,1,none,128,128,10,6,1.294600e-05,0
histogram,1,none,128,128,10,7,1.312000e-05,0
histogram,1,none,128,128,10,8,1.350700e-05,0
histogram,1,none,128,128,10,9,1.326800e-05,0
histogram,1,none,256,256,10,0,6.666400e-05,0
histogram,1,none,256,256,10,1,5.772900e-05,0
histogram,1,none,256,256,10,2,6.043100e-05,0
histogram,1,none,256,256,10,3,5.609400e-05,0
histogram,1,none,256,256,10,4,5.798000e-05,0
histogram,1,none,256,256,10,5,5.594500e-05,0
histogram,1,none,256,256,10,6,5.933400e-05,0
histogram,1,none,256,256,10,7,5.620700e-05,0
histogram,1,none,256,256,10,8,5.837100e-05,0
histogram,1,none,256,256,10,9,5.884300e-05,0
histogram,1,none,512,512,10,0,2.270860e-04,0
histogram,1,none,512,512,10,1,2.176120e-04,0
histogram,1,none,512,512,10,2,2.130060e-04,0
histogram,1,none,512,512,10,3,2.161350e-04,0
histogram,1,none,512,512,10,4,2.194010e-04,0
histogram,1,none,512,512,10,5,2.141320e-04,0
histogram,1,none,512,512,10,6,2.196720e-04,0
histogram,1,none,512,512,10,7,2.215860e-04,0
histogram,1,none,512,512,10,8,2.159630e-04,0
histogram,1,none,512,512,10,9,2.121830e-04,0
histogram,1,none,1024,1024,10,0,8.061910e-04,0
histogram,1,none,1024,1024,10,1,7.782590e-04,0
histogram,1,none,1024,1024,10,2,7.759310e-04,0
histogram,1,none,1024,1024,10,3,7.907820e-04,0
histogram,1,none,1024,1024,10,4,7.492550e-04,0
histogram,1,none,1024,1024,10,5,7.352420e-04,0
histogram,1,none,1024,1024,10,6,7.051660e-04,0
histogram,1,none,1024,1024,10,7,7.408150e-04,0
histogram,1,none,1024,1024,10,8,7.106680e-04,0
histogram,1,none,1024,1024,10,9,7.074890e-04,0
histogram,1,none,2048,2048,10,0,2.879724e-03,0
histogram,1,none,2048,2048,10,1,2.863678e-03,0
histogram,1,none,2048,2048,10,2,2.874175e-03,0
histogram,1,none,2048,2048,10,3,2.661387e-03,0
histogram,1,none,2048,2048,10,4,2.607764e-03,0
histogram,1,none,2048,2048,10,5,2.533704e-03,0
histogram,1,none,2048,2048,10,6,2.545292e-03,0
histogram,1,none,2048,2048,10,7,2.373298e-03,0
histogram,1,none,2048,2048,10,8,2.347807e-03,0
histogram,1,none,2048,2048,10,9,2.304000e-03,0
histogram,1,none,4096,4096,10,0,1.368912e-02,0
histogram,1,none,4096,4096,10,1,1.143565e-02,0
histogram,1,none,4096,4096,10,2,9.851516e-03,0
histogram,1,none,4096,4096,10,3,9.085230e-03,0
histogram,1,none,4096,4096,10,4,8.265279e-03,0
histogram,1,none,4096,4096,10,5,7.916479e-03,0
histogram,1,none,4096,4096,10,6,7.368537e-03,0
histogram,1,none,4096,4096,10,7,6.943384e-03,0
histogram,1,none,4096,4096,10,8,6.709711e-03,0
histogram,1,none,4096,4096,10,9,6.830503e-03,0
histogram,1,none,8192,8192,10,0,4.809213e-02,0
histogram,1,none,8192,8192,10,1,3.133724e-02,0
histogram,1,none,8192,8192,10,2,2.710161e-02,0
histogram,1,none,8192,8192,10,3,2.696553e-02,0
histogram,1,none,8192,8192,10,4,2.694129e-02,0
histogram,1,none,8192,8192,10,5,2.685151e-02,0
histogram,1,none,8192,8192,10,6,2.715851e-02,0
histogram,1,none,8192,8192,10,7,2.719991e-02,0
histogram,1,none,8192,8192,10,8,2.727244e-02,0
histogram,1,none,8192,8192,10,9,2.704484e-02,0
histogram,1,none,16384,16384,10,0,1.444186e-01,0
histogram,1,none,16384,16384,10,1,1.079526e-01,0
histogram,1,none,16384,16384,10,2,1.074458e-01,0
histogram,1,none,16384,16384,10,3,1.085410e-01,0
histogram,1,none,16384,16384,10,4,8.228752e-02,0
histogram,1,none,16384,16384,10,5,8.186498e-02,0
histogram,1,none,16384,16384,10,6,8.234729e-02,0
histogram,1,none,16384,16384,10,7,8.123799e-02,0
histogram,1,none,16384,16384,10,8,8.174292e-02,0
histogram,1,none,16384,16384,10,9,8.199845e-02,0
histogram_omp_outer,1,static,1,1,10,0,3.776300e-05,0
histogram_omp_outer,1,static,1,1,10,1,3.346000e-06,0
histogram_omp_outer,1,static,1,1,10,2,1.660000e-06,0
histogram_omp_outer,1,static,1,1,10,3,1.570000e-06,0
histogram_omp_outer,1,static,1,1,10,4,1.580000e-06,0
histogram_omp_outer,1,static,1,1,10,5,1.573000e-06,0
histogram_omp_outer,1,static,1,1,10,6,1.566000e-06,0
histogram_omp_outer,1,static,1,1,10,7,1.567000e-06,0
histogram_omp_outer,1,static,1,1,10,8,1.564000e-06,0
histogram_omp_outer,1,static,1,1,10,9,1.573000e-06,0
histogram_omp_outer,1,static,2,2,10,0,3.037400e-05,0
histogram_omp_outer,1,static,2,2,10,1,2.894000e-06,0
histogram_omp_outer,1,static,2,2,10,2,1.649000e-06,0
histogram_omp_outer,1,static,2,2,10,3,1.625000e-06,0
histogram_omp_outer,1,static,2,2,10,4,1.471000e-06,0
histogram_omp_outer,1,static,2,2,10,5,1.468000e-06,0
histogram_omp_outer,1,static,2,2,10,6,1.472000e-06,0
histogram_omp_outer,1,static,2,2,10,7,1.506000e-06,0
histogram_omp_outer,1,static,2,2,10,8,1.471000e-06,0
histogram_omp_outer,1,static,2,2,10,9,1.492000e-06,0
histogram_omp_outer,1,static,4,4,10,0,3.006600e-05,0
histogram_omp_outer,1,static,4,4,10,1,3.257000e-06,0
histogram_omp_outer,1,static,4,4,10,2,1.929000e-06,0
histogram_omp_outer,1,static,4,4,10,3,1.652000e-06,0
histogram_omp_outer,1,static,4,4,10,4,1.880000e-06,0
histogram_omp_outer,1,static,4,4,10,5,1.766000e-06,0
histogram_omp_outer,1,static,4,4,10,6,1.738000e-06,0
histogram_omp_outer,1,static,4,4,10,7,1.714000e-06,0
histogram_omp_outer,1,static,4,4,10,8,1.662000e-06,0
histogram_omp_outer,1,static,4,4,10,9,1.683000e-06,0
histogram_omp_outer,1,static,8,8,10,0,1.867100e-05,0
histogram_omp_outer,1,static,8,8,10,1,1.646000e-06,0
histogram_omp_outer,1,static,8,8,10,2,9.600000e-07,0
histogram_omp_outer,1,static,8,8,10,3,9.560000e-07,0
histogram_omp_outer,1,static,8,8,10,4,9.820000e-07,0
histogram_omp_outer,1,static,8,8,10,5,8.720000e-07,0
histogram_omp_outer,1,static,8,8,10,6,8.960000e-07,0
histogram_omp_outer,1,static,8,8,10,7,8.120000e-07,0
histogram_omp_outer,1,static,8,8,10,8,8.590000e-07,0
histogram_omp_outer,1,static,8,8,10,9,8.700000e-07,0
histogram_omp_outer,1,static,16,16,10,0,1.340800e-05,0
histogram_omp_outer,1,static,16,16,10,1,1.813000e-06,0
histogram_omp_outer,1,static,16,16,10,2,1.322000e-06,0
histogram_omp_outer,1,static,16,16,10,3,1.282000e-06,0
histogram_omp_outer,1,static,16,16,10,4,1.160000e-06,0
histogram_omp_outer,1,static,16,16,10,5,1.207000e-06,0
histogram_omp_outer,1,static,16,16,10,6,1.071000e-06,0
histogram_omp_outer,1,static,16,16,10,7,1.091000e-06,0
histogram_omp_outer,1,static,16,16,10,8,1.091000e-06,0
histogram_omp_outer,1,static,16,16,10,9,1.091000e-06,0
histogram_omp_outer,1,static,32,32,10,0,1.415300e-05,0
histogram_omp_outer,1,static,32,32,10,1,2.794000e-06,0
histogram_omp_outer,1,static,32,32,10,2,2.301000e-06,0
histogram_omp_outer,1,static,32,32,10,3,2.132000e-06,0
histogram_omp_outer,1,static,32,32,10,4,1.963000e-06,0
histogram_omp_outer,1,static,32,32,10,5,1.992000e-06,0
histogram_omp_outer,1,static,32,32,10,6,1.942000e-06,0
histogram_omp_outer,1,static,32,32,10,7,1.998000e-06,0
histogram_omp_outer,1,static,32,32,10,8,1.981000e-06,0
histogram_omp_outer,1,static,32,32,10,9,2.025000e-06,0
histogram_omp_outer,1,static,64,64,10,0,1.690600e-05,0
histogram_omp_outer,1,static,64,64,10,1,5.498000e-06,0
histogram_omp_outer,1,static,64,64,10,2,4.859000e-06,0
histogram_omp_outer,1,static,64,64,10,3,4.768000e-06,0
histogram_omp_outer,1,static,64,64,10,4,4.689000e-06,0
histogram_omp_outer,1,static,64,64,10,5,4.751000e-06,0
histogram_omp_outer,1,static,64,64,10,6,4.567000e-06,0
histogram_omp_outer,1,static,64,64,10,7,4.606000e-06,0
histogram_omp_outer,1,static,64,64,10,8,4.700000e-06,0
histogram_omp_outer,1,static,64,64,10,9,4.780000e-06,0
histogram_omp_outer,1,static,128,128,10,0,6.306800e-05,0
histogram_omp_outer,1,static,128,128,10,1,3.385100e-05,0
histogram_omp_outer,1,static,128,128,10,2,4.210300e-05,0
histogram_omp_outer,1,static,128,128,10,3,3.190300e-05,0
histogram_omp_outer,1,static,128,128,10,4,3.278300e-05,0
histogram_omp_outer,1,static,128,128,10,5,3.216000e-05,0
histogram_omp_outer,1,static,128,128,10,6,3.178400e-05,0
histogram_omp_outer,1,static,128,128,10,7,3.201200e-05,0
histogram_omp_outer,1,static,128,128,10,8,3.232300e-05,0
histogram_omp_outer,1,static,128,128,10,9,3.188600e-05,0
histogram_omp_outer,1,static,256,256,10,0,1.393200e-04,0
histogram_omp_outer,1,static,256,256,10,1,1.090290e-04,0
histogram_omp_outer,1,static,256,256,10,2,1.091140e-04,0
histogram_omp_outer,1,static,256,256,10,3,1.075540e-04,0
histogram_omp_outer,1,static,256,256,10,4,1.167080e-04,0
histogram_omp_outer,1,static,256,256,10,5,1.073890e-04,0
histogram_omp_outer,1,static,256,256,10,6,1.083600e-04,0
histogram_omp_outer,1,static,256,256,10,7,1.075810e-04,0
histogram_omp_outer,1,static,256,256,10,8,1.082050e-04,0
histogram_omp_outer,1,static,256,256,10,9,1.086380e-04,0
histogram_omp_outer,1,static,512,512,10,0,2.003200e-04,0
histogram_omp_outer,1,static,512,512,10,1,1.681820e-04,0
histogram_omp_outer,1,static,512,512,10,2,1.669390e-04,0
histogram_omp_outer,1,static,512,512,10,3,1.896280e-04,0
histogram_omp_outer,1,static,512,512,10,4,1.847680e-04,0
histogram_omp_outer,1,static,512,512,10,5,1.662900e-04,0
histogram_omp_outer,1,static,512,512,10,6,1.678640e-04,0
histogram_omp_outer,1,static,512,512,10,7,1.903150e-04,0
histogram_omp_outer,1,static,512,512,10,8,1.796200e-04,0
histogram_omp_outer,1,static,512,512,10,9,1.667180e-04,0
histogram_omp_outer,1,static,1024,1024,10,0,1.457252e-03,0
histogram_omp_outer,1,static,1024,1024,10,1,1.416619e-03,0
histogram_omp_outer,1,static,1024,1024,10,2,1.416005e-03,0
histogram_omp_outer,1,static,1024,1024,10,3,1.418686e-03,0
histogram_omp_outer,1,static,1024,1024,10,4,1.322271e-03,0
histogram_omp_outer,1,static,1024,1024,10,5,1.326530e-03,0
histogram_omp_outer,1,static,1024,1024,10,6,1.316283e-03,0
histogram_omp_outer,1,static,1024,1024,10,7,1.341296e-03,0
histogram_omp_outer,1,static,1024,1024,10,8,1.310461e-03,0
histogram_omp_outer,1,static,1024,1024,10,9,1.236643e-03,0
histogram_omp_outer,1,static,2048,2048,10,0,4.923098e-03,0
histogram_omp_outer,1,static,2048,2048,10,1,4.601627e-03,0
histogram_omp_outer,1,static,2048,2048,10,2,4.567209e-03,0
histogram_omp_outer,1,static,2048,2048,10,3,4.367397e-03,0
histogram_omp_outer,1,static,2048,2048,10,4,4.175420e-03,0
histogram_omp_outer,1,static,2048,2048,10,5,4.149310e-03,0
histogram_omp_outer,1,static,2048,2048,10,6,3.966138e-03,0
histogram_omp_outer,1,static,2048,2048,10,7,3.921492e-03,0
histogram_omp_outer,1,static,2048,2048,10,8,3.766252e-03,0
histogram_omp_outer,1,static,2048,2048,10,9,3.746745e-03,0
histogram_omp_outer,1,static,4096,4096,10,0,1.409927e-02,0
histogram_omp_outer,1,static,4096,4096,10,1,1.241272e-02,0
histogram_omp_outer,1,static,4096,4096,10,2,9.952705e-03,0
histogram_omp_outer,1,static,4096,4096,10,3,9.912519e-03,0
histogram_omp_outer,1,static,4096,4096,10,4,9.924821e-03,0
histogram_omp_outer,1,static,4096,4096,10,5,9.961655e-03,0
histogram_omp_outer,1,static,4096,4096,10,6,9.918475e-03,0
histogram_omp_outer,1,static,4096,4096,10,7,9.894635e-03,0
histogram_omp_outer,1,static,4096,4096,10,8,9.916155e-03,0
histogram_omp_outer,1,static,4096,4096,10,9,9.917419e-03,0
histogram_omp_outer,1,static,8192,8192,10,0,8.331361e-02,0
histogram_omp_outer,1,static,8192,8192,10,1,5.325855e-02,0
histogram_omp_outer,1,static,8192,8192,10,2,5.216768e-02,0
histogram_omp_outer,1,static,8192,8192,10,3,5.210676e-02,0
histogram_omp_outer,1,static,8192,8192,10,4,5.209409e-02,0
histogram_omp_outer,1,static,8192,8192,10,5,5.205701e-02,0
histogram_omp_outer,1,static,8192,8192,10,6,5.217960e-02,0
histogram_omp_outer,1,static,8192,8192,10,7,5.219618e-02,0
histogram_omp_outer,1,static,8192,8192,10,8,5.224647e-02,0
histogram_omp_outer,1,static,8192,8192,10,9,4.966010e-02,0
histogram_omp_outer,1,static,16384,16384,10,0,2.452515e-01,0
histogram_omp_outer,1,static,16384,16384,10,1,2.077194e-01,0
histogram_omp_outer,1,static,16384,16384,10,2,1.785306e-01,0
histogram_omp_outer,1,static,16384,16384,10,3,1.575652e-01,0
histogram_omp_outer,1,static,16384,16384,10,4,1.574899e-01,0
histogram_omp_outer,1,static,16384,16384,10,5,1.573474e-01,0
histogram_omp_outer,1,static,16384,16384,10,6,1.575759e-01,0
histogram_omp_outer,1,static,16384,16384,10,7,1.571592e-01,0
histogram_omp_outer,1,static,16384,16384,10,8,1.573938e-01,0
histogram_omp_outer,1,static,16384,16384,10,9,1.575337e-01,0
histogram_omp_outer,1,dynamic,1,1,10,0,3.286000e-05,0
histogram_omp_outer,1,dynamic,1,1,10,1,3.037000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,2,1.656000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,3,1.607000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,4,1.607000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,5,1.604000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,6,1.613000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,7,1.614000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,8,1.617000e-06,0
histogram_omp_outer,1,dynamic,1,1,10,9,1.610000e-06,0
histogram_omp_outer,1,dynamic,2,2,10,0,1.383100e-05,0
histogram_omp_outer,1,dynamic,2,2,10,1,1.215000e-06,0
histogram_omp_outer,1,dynamic,2,2,10,2,7.020000e-07,0
histogram_omp_outer,1,dynamic,2,2,10,3,7.100000e-07,0
histogram_omp_outer,1,dynamic,2,2,10,4,6.430000e-07,0
histogram_omp_outer,1,dynamic,2,2,10,5,6.430000e-07,0
histogram_omp_outer,1,dynamic,2,2,10,6,6.470000e-07,0
histogram_omp_outer,1,dynamic,2,2,10,7,6.630000e-07,0
histogram_omp_outer,1,dynamic,2,2,10,8,6.420000e-07,0
histogram_omp_outer,1,dynamic,2,2,10,9,6.680000e-07,0
histogram_omp_outer,1,dynamic,4,4,10,0,3.103700e-05,0
histogram_omp_outer,1,dynamic,4,4,10,1,3.512000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,2,1.994000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,3,1.923000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,4,1.872000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,5,1.786000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,6,1.902000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,7,1.854000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,8,1.772000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,9,1.763000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,0,3.066400e-05,0
histogram_omp_outer,1,dynamic,8,8,10,1,3.859000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,2,2.472000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,3,2.365000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,4,2.306000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,5,2.169000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,6,2.192000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,7,2.146000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,8,2.086000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,9,2.167000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,0,1.485300e-05,0
histogram_omp_outer,1,dynamic,16,16,10,1,2.003000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,2,1.414000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,3,1.327000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,4,1.373000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,5,1.397000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,6,1.326000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,7,1.264000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,8,1.272000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,9,1.299000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,0,3.326800e-05,0
histogram_omp_outer,1,dynamic,32,32,10,1,7.115000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,2,5.849000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,3,5.765000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,4,5.497000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,5,5.463000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,6,5.486000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,7,5.429000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,8,5.431000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,9,5.388000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,0,1.821400e-05,0
histogram_omp_outer,1,dynamic,64,64,10,1,6.003000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,2,5.398000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,3,5.800000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,4,5.720000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,5,5.707000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,6,5.497000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,7,5.515000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,8,5.627000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,9,5.582000e-06,0
histogram_omp_outer,1,dynamic,128,128,10,0,2.998400e-05,0
histogram_omp_outer,1,dynamic,128,128,10,1,1.640200e-05,0
histogram_omp_outer,1,dynamic,128,128,10,2,1.602500e-05,0
histogram_omp_outer,1,dynamic,128,128,10,3,1.570100e-05,0
histogram_omp_outer,1,dynamic,128,128,10,4,1.609000e-05,0
histogram_omp_outer,1,dynamic,128,128,10,5,1.566900e-05,0
histogram_omp_outer,1,dynamic,128,128,10,6,1.564600e-05,0
histogram_omp_outer,1,dynamic,128,128,10,7,1.561600e-05,0
histogram_omp_outer,1,dynamic,128,128,10,8,1.578400e-05,0
histogram_omp_outer,1,dynamic,128,128,10,9,1.551500e-05,0
histogram_omp_outer,1,dynamic,256,256,10,0,1.354900e-04,0
histogram_omp_outer,1,dynamic,256,256,10,1,1.064140e-04,0
histogram_omp_outer,1,dynamic,256,256,10,2,1.071390e-04,0
histogram_omp_outer,1,dynamic,256,256,10,3,1.048500e-04,0
histogram_omp_outer,1,dynamic,256,256,10,4,1.058850e-04,0
histogram_omp_outer,1,dynamic,256,256,10,5,1.214120e-04,0
histogram_omp_outer,1,dynamic,256,256,10,6,1.061340e-04,0
histogram_omp_outer,1,dynamic,256,256,10,7,1.050870e-04,0
histogram_omp_outer,1,dynamic,256,256,10,8,1.059880e-04,0
histogram_omp_outer,1,dynamic,256,256,10,9,1.059630e-04,0
histogram_omp_outer,1,dynamic,512,512,10,0,4.080290e-04,0
histogram_omp_outer,1,dynamic,512,512,10,1,3.795610e-04,0
histogram_omp_outer,1,dynamic,512,512,10,2,3.825350e-04,0
histogram_omp_outer,1,dynamic,512,512,10,3,3.780670e-04,0
histogram_omp_outer,1,dynamic,512,512,10,4,3.831240e-04,0
histogram_omp_outer,1,dynamic,512,512,10,5,3.758740e-04,0
histogram_omp_outer,1,dynamic,512,512,10,6,3.828480e-04,0
histogram_omp_outer,1,dynamic,512,512,10,7,3.777520e-04,0
histogram_omp_outer,1,dynamic,512,512,10,8,3.782250e-04,0
histogram_omp_outer,1,dynamic,512,512,10,9,3.808640e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,0,6.710630e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,1,6.529640e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,2,6.512540e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,3,6.524380e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,4,6.517180e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,5,6.528960e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,6,6.491940e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,7,6.552080e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,8,6.489470e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,9,6.464180e-04,0
histogram_omp_outer,1,dynamic,2048,2048,10,0,5.250698e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,1,4.909040e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,2,4.826618e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,3,4.637500e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,4,4.359791e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,5,4.292081e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,6,4.190540e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,7,3.994743e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,8,3.973151e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,9,3.771961e-03,0
histogram_omp_outer,1,dynamic,4096,4096,10,0,1.969052e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,1,1.692390e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,2,1.517959e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,3,1.388606e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,4,1.109448e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,5,1.003392e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,6,9.997299e-03,0
histogram_omp_outer,1,dynamic,4096,4096,10,7,1.000702e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,8,9.926235e-03,0
histogram_omp_outer,1,dynamic,4096,4096,10,9,9.970660e-03,0
histogram_omp_outer,1,dynamic,8192,8192,10,0,8.286396e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,1,5.327799e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,2,5.227891e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,3,5.222747e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,4,5.223336e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,5,5.218111e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,6,5.231071e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,7,5.232403e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,8,5.236217e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,9,5.226012e-02,0
histogram_omp_outer,1,dynamic,16384,16384,10,0,2.456192e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,1,2.079429e-01,0
