kernel,threads,schedule,array_len,nb_bins,nb_repeat,rep,timing,check_status
histogram_omp_outer,1,static,10000,10,10,5,1.598560e-04,0
histogram_omp_outer,1,static,10000,10,10,6,1.604690e-04,0
histogram_omp_outer,1,static,10000,10,10,7,1.605750e-04,0
histogram_omp_outer,1,static,10000,10,10,8,1.615750e-04,0
histogram_omp_outer,1,static,10000,10,10,9,1.779370e-04,0
histogram_omp_outer,1,static,10000,100,10,0,4.460490e-04,0
histogram_omp_outer,1,static,10000,100,10,1,4.361650e-04,0
histogram_omp_outer,1,static,10000,100,10,2,4.400660e-04,0
histogram_omp_outer,1,static,10000,100,10,3,4.358590e-04,0
histogram_omp_outer,1,static,10000,100,10,4,4.379410e-04,0
histogram_omp_outer,1,static,10000,100,10,5,4.372990e-04,0
histogram_omp_outer,1,static,10000,100,10,6,4.415890e-04,0
histogram_omp_outer,1,static,10000,100,10,7,4.394360e-04,0
histogram_omp_outer,1,static,10000,100,10,8,4.369600e-04,0
histogram_omp_outer,1,static,10000,100,10,9,4.396000e-04,0
histogram_omp_outer,1,static,10000,1000,10,0,7.997242e-03,0
histogram_omp_outer,1,static,10000,1000,10,1,7.108097e-03,0
histogram_omp_outer,1,static,10000,1000,10,2,6.585324e-03,0
histogram_omp_outer,1,static,10000,1000,10,3,6.131359e-03,0
histogram_omp_outer,1,static,10000,1000,10,4,5.845444e-03,0
histogram_omp_outer,1,static,10000,1000,10,5,5.510768e-03,0
histogram_omp_outer,1,static,10000,1000,10,6,5.294224e-03,0
histogram_omp_outer,1,static,10000,1000,10,7,5.005795e-03,0
histogram_omp_outer,1,static,10000,1000,10,8,4.738760e-03,0
histogram_omp_outer,1,static,10000,1000,10,9,4.572979e-03,0
histogram_omp_outer,1,static,10000,10000,10,0,4.076314e-02,0
histogram_omp_outer,1,static,10000,10000,10,1,4.006862e-02,0
histogram_omp_outer,1,static,10000,10000,10,2,4.066102e-02,0
histogram_omp_outer,1,static,10000,10000,10,3,4.010695e-02,0
histogram_omp_outer,1,static,10000,10000,10,4,4.040427e-02,0
histogram_omp_outer,1,static,10000,10000,10,5,4.027565e-02,0
histogram_omp_outer,1,static,10000,10000,10,6,4.084415e-02,0
histogram_omp_outer,1,static,10000,10000,10,7,4.059985e-02,0
