kernel,threads,schedule,array_len,nb_bins,nb_repeat,rep,timing,check_status
histogram,1,none,4,4,10,0,3.757000e-06,0
histogram,1,none,4,4,10,1,4.200000e-07,0
histogram,1,none,4,4,10,2,2.930000e-07,0
histogram,1,none,4,4,10,3,2.370000e-07,0
histogram,1,none,4,4,10,4,3.370000e-07,0
histogram,1,none,4,4,10,5,2.900000e-07,0
histogram,1,none,4,4,10,6,3.000000e-07,0
histogram,1,none,4,4,10,7,3.000000e-07,0
histogram,1,none,4,4,10,8,2.830000e-07,0
histogram,1,none,4,4,10,9,2.930000e-07,0
histogram,1,none,8,8,10,0,3.660000e-06,0
histogram,1,none,8,8,10,1,8.340000e-07,0
histogram,1,none,8,8,10,2,5.290000e-07,0
histogram,1,none,8,8,10,3,3.830000e-07,0
histogram,1,none,8,8,10,4,5.180000e-07,0
histogram,1,none,8,8,10,5,5.090000e-07,0
histogram,1,none,8,8,10,6,4.570000e-07,0
histogram,1,none,8,8,10,7,3.600000e-07,0
histogram,1,none,8,8,10,8,5.050000e-07,0
histogram,1,none,8,8,10,9,4.710000e-07,0
histogram,1,none,16,16,10,0,4.597000e-06,0
histogram,1,none,16,16,10,1,1.117000e-06,0
histogram,1,none,16,16,10,2,1.090000e-06,0
histogram,1,none,16,16,10,3,9.330000e-07,0
histogram,1,none,16,16,10,4,1.024000e-06,0
histogram,1,none,16,16,10,5,1.123000e-06,0
histogram,1,none,16,16,10,6,1.103000e-06,0
histogram,1,none,16,16,10,7,9.430000e-07,0
histogram,1,none,16,16,10,8,8.630000e-07,0
histogram,1,none,16,16,10,9,8.630000e-07,0
histogram,1,none,32,32,10,0,5.354000e-06,0
histogram,1,none,32,32,10,1,2.530000e-06,0
histogram,1,none,32,32,10,2,2.466000e-06,0
histogram,1,none,32,32,10,3,2.377000e-06,0
histogram,1,none,32,32,10,4,2.127000e-06,0
histogram,1,none,32,32,10,5,2.277000e-06,0
histogram,1,none,32,32,10,6,2.580000e-06,0
histogram,1,none,32,32,10,7,2.146000e-06,0
histogram,1,none,32,32,10,8,2.134000e-06,0
histogram,1,none,32,32,10,9,2.397000e-06,0
histogram,1,none,64,64,10,0,8.455000e-06,0
histogram,1,none,64,64,10,1,5.960000e-06,0
histogram,1,none,64,64,10,2,5.534000e-06,0
histogram,1,none,64,64,10,3,5.591000e-06,0
histogram,1,none,64,64,10,4,5.726000e-06,0
histogram,1,none,64,64,10,5,5.157000e-06,0
histogram,1,none,64,64,10,6,5.040000e-06,0
histogram,1,none,64,64,10,7,5.443000e-06,0
histogram,1,none,64,64,10,8,5.800000e-06,0
histogram,1,none,64,64,10,9,5.860000e-06,0
histogram,1,none,128,128,10,0,2.057700e-05,0
histogram,1,none,128,128,10,1,1.674000e-05,0
histogram,1,none,128,128,10,2,1.679700e-05,0
histogram,1,none,128,128,10,3,1.580000e-05,0
histogram,1,none,128,128,10,4,1.782000e-05,0
histogram,1,none,128,128,10,5,1.602300e-05,0
histogram,1,none,128,128,10,6,1.592900e-05,0
histogram,1,none,128,128,10,7,1.608200e-05,0
histogram,1,none,128,128,10,8,1.664300e-05,0
histogram,1,none,128,128,10,9,1.625700e-05,0
histogram,1,none,256,256,10,0,6.602300e-05,0
histogram,1,none,256,256,10,1,5.760900e-05,0
histogram,1,none,256,256,10,2,6.035500e-05,0
histogram,1,none,256,256,10,3,5.603800e-05,0
histogram,1,none,256,256,10,4,5.796300e-05,0
histogram,1,none,256,256,10,5,6.920300e-05,0
histogram,1,none,256,256,10,6,5.932300e-05,0
histogram,1,none,256,256,10,7,5.649100e-05,0
histogram,1,none,256,256,10,8,5.829800e-05,0
histogram,1,none,256,256,10,9,5.868100e-05,0
histogram,1,none,512,512,10,0,1.843300e-04,0
histogram,1,none,512,512,10,1,1.876050e-04,0
histogram,1,none,512,512,10,2,1.729850e-04,0
histogram,1,none,512,512,10,3,1.755500e-04,0
histogram,1,none,512,512,10,4,1.828080e-04,0
histogram,1,none,512,512,10,5,1.702230e-04,0
histogram,1,none,512,512,10,6,1.785230e-04,0
histogram,1,none,512,512,10,7,1.745260e-04,0
histogram,1,none,512,512,10,8,1.754060e-04,0
histogram,1,none,512,512,10,9,1.725560e-04,0
histogram,1,none,1024,1024,10,0,8.661970e-04,0
histogram,1,none,1024,1024,10,1,8.340880e-04,0
histogram,1,none,1024,1024,10,2,8.291630e-04,0
histogram,1,none,1024,1024,10,3,8.120520e-04,0
histogram,1,none,1024,1024,10,4,7.733250e-04,0
histogram,1,none,1024,1024,10,5,7.801970e-04,0
histogram,1,none,1024,1024,10,6,7.629990e-04,0
histogram,1,none,1024,1024,10,7,7.856470e-04,0
histogram,1,none,1024,1024,10,8,7.642510e-04,0
histogram,1,none,1024,1024,10,9,7.645820e-04,0
histogram,1,none,2048,2048,10,0,2.880349e-03,0
histogram,1,none,2048,2048,10,1,2.863046e-03,0
histogram,1,none,2048,2048,10,2,2.739108e-03,0
histogram,1,none,2048,2048,10,3,2.663731e-03,0
histogram,1,none,2048,2048,10,4,2.504107e-03,0
histogram,1,none,2048,2048,10,5,2.507391e-03,0
histogram,1,none,2048,2048,10,6,2.501291e-03,0
histogram,1,none,2048,2048,10,7,2.346649e-03,0
histogram,1,none,2048,2048,10,8,2.348130e-03,0
histogram,1,none,2048,2048,10,9,2.210808e-03,0
histogram,1,none,4096,4096,10,0,1.368629e-02,0
histogram,1,none,4096,4096,10,1,1.143677e-02,0
histogram,1,none,4096,4096,10,2,9.907064e-03,0
histogram,1,none,4096,4096,10,3,9.055665e-03,0
histogram,1,none,4096,4096,10,4,8.271140e-03,0
histogram,1,none,4096,4096,10,5,7.902121e-03,0
histogram,1,none,4096,4096,10,6,7.337360e-03,0
histogram,1,none,4096,4096,10,7,6.873775e-03,0
histogram,1,none,4096,4096,10,8,6.692816e-03,0
histogram,1,none,4096,4096,10,9,6.828677e-03,0
histogram,1,none,8192,8192,10,0,2.706024e-02,0
histogram,1,none,8192,8192,10,1,2.676738e-02,0
histogram,1,none,8192,8192,10,2,2.708924e-02,0
histogram,1,none,8192,8192,10,3,2.696358e-02,0
histogram,1,none,8192,8192,10,4,2.693959e-02,0
histogram,1,none,8192,8192,10,5,2.685561e-02,0
histogram,1,none,8192,8192,10,6,2.715630e-02,0
histogram,1,none,8192,8192,10,7,2.718583e-02,0
histogram,1,none,8192,8192,10,8,2.730641e-02,0
histogram,1,none,8192,8192,10,9,2.706599e-02,0
histogram,1,none,16384,16384,10,0,1.442172e-01,0
histogram,1,none,16384,16384,10,1,1.079399e-01,0
histogram,1,none,16384,16384,10,2,1.074268e-01,0
histogram,1,none,16384,16384,10,3,1.055243e-01,0
histogram,1,none,16384,16384,10,4,8.251737e-02,0
histogram,1,none,16384,16384,10,5,8.735404e-02,0
histogram,1,none,16384,16384,10,6,8.792997e-02,0
histogram,1,none,16384,16384,10,7,8.654716e-02,0
histogram,1,none,16384,16384,10,8,8.749205e-02,0
histogram,1,none,16384,16384,10,9,8.743815e-02,0
histogram_omp_outer,1,static,4,4,10,0,3.844000e-05,0
histogram_omp_outer,1,static,4,4,10,1,3.690000e-06,0
histogram_omp_outer,1,static,4,4,10,2,2.257000e-06,0
histogram_omp_outer,1,static,4,4,10,3,1.833000e-06,0
histogram_omp_outer,1,static,4,4,10,4,2.046000e-06,0
histogram_omp_outer,1,static,4,4,10,5,1.937000e-06,0
histogram_omp_outer,1,static,4,4,10,6,1.903000e-06,0
histogram_omp_outer,1,static,4,4,10,7,2.023000e-06,0
histogram_omp_outer,1,static,4,4,10,8,1.853000e-06,0
histogram_omp_outer,1,static,4,4,10,9,1.883000e-06,0
histogram_omp_outer,1,static,8,8,10,0,3.058300e-05,0
histogram_omp_outer,1,static,8,8,10,1,3.923000e-06,0
histogram_omp_outer,1,static,8,8,10,2,2.140000e-06,0
histogram_omp_outer,1,static,8,8,10,3,2.178000e-06,0
histogram_omp_outer,1,static,8,8,10,4,2.155000e-06,0
histogram_omp_outer,1,static,8,8,10,5,2.040000e-06,0
histogram_omp_outer,1,static,8,8,10,6,2.146000e-06,0
histogram_omp_outer,1,static,8,8,10,7,1.883000e-06,0
histogram_omp_outer,1,static,8,8,10,8,2.108000e-06,0
histogram_omp_outer,1,static,8,8,10,9,2.077000e-06,0
histogram_omp_outer,1,static,16,16,10,0,3.212000e-05,0
histogram_omp_outer,1,static,16,16,10,1,4.723000e-06,0
histogram_omp_outer,1,static,16,16,10,2,3.411000e-06,0
histogram_omp_outer,1,static,16,16,10,3,3.200000e-06,0
histogram_omp_outer,1,static,16,16,10,4,2.885000e-06,0
histogram_omp_outer,1,static,16,16,10,5,2.962000e-06,0
histogram_omp_outer,1,static,16,16,10,6,2.739000e-06,0
histogram_omp_outer,1,static,16,16,10,7,2.663000e-06,0
histogram_omp_outer,1,static,16,16,10,8,2.646000e-06,0
histogram_omp_outer,1,static,16,16,10,9,2.685000e-06,0
histogram_omp_outer,1,static,32,32,10,0,1.702200e-05,0
histogram_omp_outer,1,static,32,32,10,1,3.043000e-06,0
histogram_omp_outer,1,static,32,32,10,2,2.392000e-06,0
histogram_omp_outer,1,static,32,32,10,3,2.235000e-06,0
histogram_omp_outer,1,static,32,32,10,4,2.151000e-06,0
histogram_omp_outer,1,static,32,32,10,5,2.225000e-06,0
histogram_omp_outer,1,static,32,32,10,6,2.024300e-05,0
histogram_omp_outer,1,static,32,32,10,7,2.295000e-06,0
histogram_omp_outer,1,static,32,32,10,8,2.274000e-06,0
histogram_omp_outer,1,static,32,32,10,9,2.312000e-06,0
histogram_omp_outer,1,static,64,64,10,0,3.890000e-05,0
histogram_omp_outer,1,static,64,64,10,1,1.280300e-05,0
histogram_omp_outer,1,static,64,64,10,2,1.157200e-05,0
histogram_omp_outer,1,static,64,64,10,3,1.122600e-05,0
histogram_omp_outer,1,static,64,64,10,4,1.132200e-05,0
histogram_omp_outer,1,static,64,64,10,5,1.098600e-05,0
histogram_omp_outer,1,static,64,64,10,6,1.095500e-05,0
histogram_omp_outer,1,static,64,64,10,7,1.090900e-05,0
histogram_omp_outer,1,static,64,64,10,8,1.093400e-05,0
histogram_omp_outer,1,static,64,64,10,9,1.104000e-05,0
histogram_omp_outer,1,static,128,128,10,0,6.204600e-05,0
histogram_omp_outer,1,static,128,128,10,1,3.406600e-05,0
histogram_omp_outer,1,static,128,128,10,2,3.295400e-05,0
histogram_omp_outer,1,static,128,128,10,3,3.236600e-05,0
histogram_omp_outer,1,static,128,128,10,4,3.260900e-05,0
histogram_omp_outer,1,static,128,128,10,5,3.176300e-05,0
histogram_omp_outer,1,static,128,128,10,6,3.188800e-05,0
histogram_omp_outer,1,static,128,128,10,7,3.180000e-05,0
histogram_omp_outer,1,static,128,128,10,8,3.202300e-05,0
histogram_omp_outer,1,static,128,128,10,9,3.216900e-05,0
histogram_omp_outer,1,static,256,256,10,0,8.229100e-05,0
histogram_omp_outer,1,static,256,256,10,1,6.357400e-05,0
histogram_omp_outer,1,static,256,256,10,2,7.151600e-05,0
histogram_omp_outer,1,static,256,256,10,3,6.266500e-05,0
histogram_omp_outer,1,static,256,256,10,4,6.301200e-05,0
histogram_omp_outer,1,static,256,256,10,5,6.253800e-05,0
histogram_omp_outer,1,static,256,256,10,6,6.332000e-05,0
histogram_omp_outer,1,static,256,256,10,7,6.254200e-05,0
histogram_omp_outer,1,static,256,256,10,8,6.313300e-05,0
histogram_omp_outer,1,static,256,256,10,9,6.328000e-05,0
histogram_omp_outer,1,static,512,512,10,0,3.734180e-04,0
histogram_omp_outer,1,static,512,512,10,1,3.542660e-04,0
histogram_omp_outer,1,static,512,512,10,2,3.446530e-04,0
histogram_omp_outer,1,static,512,512,10,3,3.507860e-04,0
histogram_omp_outer,1,static,512,512,10,4,3.466410e-04,0
histogram_omp_outer,1,static,512,512,10,5,3.471240e-04,0
histogram_omp_outer,1,static,512,512,10,6,3.464290e-04,0
histogram_omp_outer,1,static,512,512,10,7,3.449530e-04,0
histogram_omp_outer,1,static,512,512,10,8,3.451760e-04,0
histogram_omp_outer,1,static,512,512,10,9,3.443860e-04,0
histogram_omp_outer,1,static,1024,1024,10,0,1.279370e-03,0
histogram_omp_outer,1,static,1024,1024,10,1,1.246771e-03,0
histogram_omp_outer,1,static,1024,1024,10,2,1.244892e-03,0
histogram_omp_outer,1,static,1024,1024,10,3,1.258711e-03,0
histogram_omp_outer,1,static,1024,1024,10,4,1.179063e-03,0
histogram_omp_outer,1,static,1024,1024,10,5,1.178191e-03,0
histogram_omp_outer,1,static,1024,1024,10,6,1.172103e-03,0
histogram_omp_outer,1,static,1024,1024,10,7,1.179145e-03,0
histogram_omp_outer,1,static,1024,1024,10,8,1.169806e-03,0
histogram_omp_outer,1,static,1024,1024,10,9,1.187938e-03,0
histogram_omp_outer,1,static,2048,2048,10,0,5.576339e-03,0
histogram_omp_outer,1,static,2048,2048,10,1,5.548098e-03,0
histogram_omp_outer,1,static,2048,2048,10,2,5.235156e-03,0
histogram_omp_outer,1,static,2048,2048,10,3,5.116756e-03,0
histogram_omp_outer,1,static,2048,2048,10,4,4.856793e-03,0
histogram_omp_outer,1,static,2048,2048,10,5,4.606237e-03,0
histogram_omp_outer,1,static,2048,2048,10,6,4.583723e-03,0
histogram_omp_outer,1,static,2048,2048,10,7,4.337083e-03,0
histogram_omp_outer,1,static,2048,2048,10,8,4.227906e-03,0
histogram_omp_outer,1,static,2048,2048,10,9,4.119528e-03,0
histogram_omp_outer,1,static,4096,4096,10,0,2.522736e-02,0
histogram_omp_outer,1,static,4096,4096,10,1,2.002867e-02,0
histogram_omp_outer,1,static,4096,4096,10,2,1.732054e-02,0
histogram_omp_outer,1,static,4096,4096,10,3,1.542632e-02,0
histogram_omp_outer,1,static,4096,4096,10,4,1.403059e-02,0
histogram_omp_outer,1,static,4096,4096,10,5,1.316634e-02,0
histogram_omp_outer,1,static,4096,4096,10,6,1.307595e-02,0
histogram_omp_outer,1,static,4096,4096,10,7,1.307417e-02,0
histogram_omp_outer,1,static,4096,4096,10,8,1.304450e-02,0
histogram_omp_outer,1,static,4096,4096,10,9,1.310809e-02,0
histogram_omp_outer,1,static,8192,8192,10,0,8.309566e-02,0
histogram_omp_outer,1,static,8192,8192,10,1,5.335258e-02,0
histogram_omp_outer,1,static,8192,8192,10,2,5.216446e-02,0
histogram_omp_outer,1,static,8192,8192,10,3,5.212855e-02,0
histogram_omp_outer,1,static,8192,8192,10,4,5.210314e-02,0
histogram_omp_outer,1,static,8192,8192,10,5,5.206215e-02,0
histogram_omp_outer,1,static,8192,8192,10,6,5.218892e-02,0
histogram_omp_outer,1,static,8192,8192,10,7,5.220599e-02,0
histogram_omp_outer,1,static,8192,8192,10,8,5.223497e-02,0
histogram_omp_outer,1,static,8192,8192,10,9,4.957302e-02,0
histogram_omp_outer,1,static,16384,16384,10,0,2.453091e-01,0
histogram_omp_outer,1,static,16384,16384,10,1,2.077118e-01,0
histogram_omp_outer,1,static,16384,16384,10,2,1.849577e-01,0
histogram_omp_outer,1,static,16384,16384,10,3,1.578974e-01,0
histogram_omp_outer,1,static,16384,16384,10,4,1.578890e-01,0
histogram_omp_outer,1,static,16384,16384,10,5,1.578167e-01,0
histogram_omp_outer,1,static,16384,16384,10,6,1.578821e-01,0
histogram_omp_outer,1,static,16384,16384,10,7,1.575899e-01,0
histogram_omp_outer,1,static,16384,16384,10,8,1.577148e-01,0
histogram_omp_outer,1,static,16384,16384,10,9,1.577129e-01,0
histogram_omp_outer,1,dynamic,4,4,10,0,4.527700e-05,0
histogram_omp_outer,1,dynamic,4,4,10,1,3.600000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,2,2.140000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,3,1.936000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,4,1.987000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,5,1.910000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,6,1.957000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,7,2.030000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,8,1.913000e-06,0
histogram_omp_outer,1,dynamic,4,4,10,9,1.917000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,0,1.448200e-05,0
histogram_omp_outer,1,dynamic,8,8,10,1,1.528000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,2,9.540000e-07,0
histogram_omp_outer,1,dynamic,8,8,10,3,9.960000e-07,0
histogram_omp_outer,1,dynamic,8,8,10,4,1.022000e-06,0
histogram_omp_outer,1,dynamic,8,8,10,5,9.220000e-07,0
histogram_omp_outer,1,dynamic,8,8,10,6,9.430000e-07,0
histogram_omp_outer,1,dynamic,8,8,10,7,8.950000e-07,0
histogram_omp_outer,1,dynamic,8,8,10,8,9.280000e-07,0
histogram_omp_outer,1,dynamic,8,8,10,9,9.310000e-07,0
histogram_omp_outer,1,dynamic,16,16,10,0,1.353600e-05,0
histogram_omp_outer,1,dynamic,16,16,10,1,1.945000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,2,1.397000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,3,1.322000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,4,1.341000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,5,1.303000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,6,1.261000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,7,1.213000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,8,1.223000e-06,0
histogram_omp_outer,1,dynamic,16,16,10,9,1.208000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,0,1.460500e-05,0
histogram_omp_outer,1,dynamic,32,32,10,1,3.189000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,2,2.535000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,3,2.349000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,4,2.261000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,5,2.411000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,6,2.260000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,7,2.314000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,8,2.266000e-06,0
histogram_omp_outer,1,dynamic,32,32,10,9,2.284000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,0,1.752600e-05,0
histogram_omp_outer,1,dynamic,64,64,10,1,6.134000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,2,5.512000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,3,5.378000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,4,5.280000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,5,5.136000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,6,5.336000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,7,5.228000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,8,5.321000e-06,0
histogram_omp_outer,1,dynamic,64,64,10,9,5.378000e-06,0
histogram_omp_outer,1,dynamic,128,128,10,0,2.849800e-05,0
histogram_omp_outer,1,dynamic,128,128,10,1,1.550800e-05,0
histogram_omp_outer,1,dynamic,128,128,10,2,1.516500e-05,0
histogram_omp_outer,1,dynamic,128,128,10,3,1.458400e-05,0
histogram_omp_outer,1,dynamic,128,128,10,4,1.501100e-05,0
histogram_omp_outer,1,dynamic,128,128,10,5,1.467500e-05,0
histogram_omp_outer,1,dynamic,128,128,10,6,1.487000e-05,0
histogram_omp_outer,1,dynamic,128,128,10,7,1.479000e-05,0
histogram_omp_outer,1,dynamic,128,128,10,8,1.495800e-05,0
histogram_omp_outer,1,dynamic,128,128,10,9,1.469800e-05,0
histogram_omp_outer,1,dynamic,256,256,10,0,6.178400e-05,0
histogram_omp_outer,1,dynamic,256,256,10,1,4.846300e-05,0
histogram_omp_outer,1,dynamic,256,256,10,2,4.838200e-05,0
histogram_omp_outer,1,dynamic,256,256,10,3,4.767900e-05,0
histogram_omp_outer,1,dynamic,256,256,10,4,4.803000e-05,0
histogram_omp_outer,1,dynamic,256,256,10,5,4.784100e-05,0
histogram_omp_outer,1,dynamic,256,256,10,6,5.370500e-05,0
histogram_omp_outer,1,dynamic,256,256,10,7,4.772100e-05,0
histogram_omp_outer,1,dynamic,256,256,10,8,4.803100e-05,0
histogram_omp_outer,1,dynamic,256,256,10,9,4.813200e-05,0
histogram_omp_outer,1,dynamic,512,512,10,0,1.861040e-04,0
histogram_omp_outer,1,dynamic,512,512,10,1,1.720120e-04,0
histogram_omp_outer,1,dynamic,512,512,10,2,1.713080e-04,0
histogram_omp_outer,1,dynamic,512,512,10,3,1.757540e-04,0
histogram_omp_outer,1,dynamic,512,512,10,4,1.722260e-04,0
histogram_omp_outer,1,dynamic,512,512,10,5,1.705990e-04,0
histogram_omp_outer,1,dynamic,512,512,10,6,1.721820e-04,0
histogram_omp_outer,1,dynamic,512,512,10,7,1.736500e-04,0
histogram_omp_outer,1,dynamic,512,512,10,8,1.717130e-04,0
histogram_omp_outer,1,dynamic,512,512,10,9,1.711120e-04,0
histogram_omp_outer,1,dynamic,1024,1024,10,0,1.398930e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,1,1.342291e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,2,1.341214e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,3,1.359042e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,4,1.260316e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,5,1.265204e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,6,1.258177e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,7,1.266794e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,8,1.258195e-03,0
histogram_omp_outer,1,dynamic,1024,1024,10,9,1.257322e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,0,6.484560e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,1,5.971974e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,2,5.556434e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,3,5.255804e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,4,5.075746e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,5,4.913708e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,6,4.642041e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,7,4.530265e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,8,4.390292e-03,0
histogram_omp_outer,1,dynamic,2048,2048,10,9,4.179659e-03,0
histogram_omp_outer,1,dynamic,4096,4096,10,0,2.534494e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,1,2.022470e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,2,1.742499e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,3,1.552868e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,4,1.410158e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,5,1.322647e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,6,1.313148e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,7,1.312302e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,8,1.309596e-02,0
histogram_omp_outer,1,dynamic,4096,4096,10,9,1.315315e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,0,8.315703e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,1,5.340252e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,2,5.232383e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,3,5.227984e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,4,5.227724e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,5,5.223198e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,6,5.234339e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,7,5.237232e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,8,5.240657e-02,0
histogram_omp_outer,1,dynamic,8192,8192,10,9,4.732714e-02,0
histogram_omp_outer,1,dynamic,16384,16384,10,0,2.445215e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,1,2.079252e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,2,1.829221e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,3,1.583012e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,4,1.576353e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,5,1.575072e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,6,1.576912e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,7,1.572617e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,8,1.574637e-01,0
histogram_omp_outer,1,dynamic,16384,16384,10,9,1.575877e-01,0
histogram_omp_outer,1,guided,4,4,10,0,3.346700e-05,0
histogram_omp_outer,1,guided,4,4,10,1,3.704000e-06,0
histogram_omp_outer,1,guided,4,4,10,2,2.220000e-06,0
histogram_omp_outer,1,guided,4,4,10,3,1.857000e-06,0
histogram_omp_outer,1,guided,4,4,10,4,2.020000e-06,0
histogram_omp_outer,1,guided,4,4,10,5,1.893000e-06,0
histogram_omp_outer,1,guided,4,4,10,6,1.857000e-06,0
histogram_omp_outer,1,guided,4,4,10,7,1.930000e-06,0
histogram_omp_outer,1,guided,4,4,10,8,1.870000e-06,0
histogram_omp_outer,1,guided,4,4,10,9,1.930000e-06,0
histogram_omp_outer,1,guided,8,8,10,0,1.340300e-05,0
histogram_omp_outer,1,guided,8,8,10,1,1.499000e-06,0
histogram_omp_outer,1,guided,8,8,10,2,9.220000e-07,0
histogram_omp_outer,1,guided,8,8,10,3,8.880000e-07,0
histogram_omp_outer,1,guided,8,8,10,4,9.350000e-07,0
histogram_omp_outer,1,guided,8,8,10,5,8.150000e-07,0
histogram_omp_outer,1,guided,8,8,10,6,8.310000e-07,0
histogram_omp_outer,1,guided,8,8,10,7,7.570000e-07,0
histogram_omp_outer,1,guided,8,8,10,8,8.490000e-07,0
histogram_omp_outer,1,guided,8,8,10,9,8.030000e-07,0
histogram_omp_outer,1,guided,16,16,10,0,1.327000e-05,0
histogram_omp_outer,1,guided,16,16,10,1,1.770000e-06,0
histogram_omp_outer,1,guided,16,16,10,2,1.243000e-06,0
histogram_omp_outer,1,guided,16,16,10,3,1.264000e-06,0
histogram_omp_outer,1,guided,16,16,10,4,1.171000e-06,0
histogram_omp_outer,1,guided,16,16,10,5,1.210000e-06,0
histogram_omp_outer,1,guided,16,16,10,6,1.145000e-06,0
histogram_omp_outer,1,guided,16,16,10,7,1.149000e-06,0
histogram_omp_outer,1,guided,16,16,10,8,1.138000e-06,0
histogram_omp_outer,1,guided,16,16,10,9,1.040000e-06,0
histogram_omp_outer,1,guided,32,32,10,0,1.416800e-05,0
histogram_omp_outer,1,guided,32,32,10,1,2.783000e-06,0
histogram_omp_outer,1,guided,32,32,10,2,2.234000e-06,0
histogram_omp_outer,1,guided,32,32,10,3,2.066000e-06,0
histogram_omp_outer,1,guided,32,32,10,4,2.074000e-06,0
histogram_omp_outer,1,guided,32,32,10,5,2.071000e-06,0
histogram_omp_outer,1,guided,32,32,10,6,2.033000e-06,0
histogram_omp_outer,1,guided,32,32,10,7,2.022000e-06,0
histogram_omp_outer,1,guided,32,32,10,8,2.116000e-06,0
histogram_omp_outer,1,guided,32,32,10,9,2.032000e-06,0
histogram_omp_outer,1,guided,64,64,10,0,1.716500e-05,0
histogram_omp_outer,1,guided,64,64,10,1,5.550000e-06,0
histogram_omp_outer,1,guided,64,64,10,2,4.909000e-06,0
histogram_omp_outer,1,guided,64,64,10,3,4.852000e-06,0
histogram_omp_outer,1,guided,64,64,10,4,4.751000e-06,0
histogram_omp_outer,1,guided,64,64,10,5,4.674000e-06,0
histogram_omp_outer,1,guided,64,64,10,6,4.631000e-06,0
